ID Number,Name,Host ID Number,Host Name,Neighbourhood,Latitude,Longitude,Room Type,Price,Number of Days Available per Year
26127318,RIVER & CITY VIEWS! LOCATION!  Parking Available+,9529655,Suzanne,Area 2/MIT,42.35053,-71.09536,Entire home/apt,275,362
26130187,"North End One bedroom, Freedom Trail 1 min walk",38997,Michelle,East Cambridge,42.36636,-71.05428,Entire home/apt,135,362
26136927,"Cambridge beautiful 2BR, near Porter/Harvard Sq.",9365589,J G,Neighborhood Nine,42.38831,-71.12746,Entire home/apt,190,4
26190089,"Minimalist space- Private entrance & bath, Parking",136163630,Jenny,Wellington-Harrington,42.37919,-71.0961,Private room,161,24
26199791,Cozy 1 bed apt Cambridge/Somerville/Arlington line,39765672,Karina,North Cambridge,42.40785,-71.13346,Entire home/apt,128,104
26270217,"Quiet suite by Tufts, airport, half bath, parking",35333974,Monique,North Cambridge,42.41295,-71.12549,Private room,80,95
26279756,Sunny Comfy near Tufts U; 13min walk to Davis Sq T,1516601,Yuan,North Cambridge,42.400962829589844,-71.11354065,Private room,68,3
26333739,"Classy, Cozy South End Unit",119265681,Maude,Area 2/MIT,42.34207,-71.069,Entire home/apt,150,263
26421466,"Nice, Clean, Warm, Smoke Free 3 in East Somerville",80080682,Maria And Jose,Wellington-Harrington,42.38746,-71.09159,Private room,93,215
26428050,"LIVING in THE CITY, CLOSE TO HARVARD&MIT",15154687,John,Wellington-Harrington,42.37146,-71.08991,Private room,99,340
26429034,"LIVING in THE CITY,CLOSE TO HARVARD&MIT",15154687,John,Wellington-Harrington,42.37195,-71.09204,Private room,99,329
26502467,"CITY LIFE, CLOSE to HARVARD&MIT",15154687,John,Wellington-Harrington,42.37177,-71.08999,Private room,96,326
26502701,CLOSE to HARVARD&MIT,15154687,John,Wellington-Harrington,42.37364,-71.09036,Private room,99,343
26502979,"(1) LIVING IN THE CITY,CLOSE TO HARVARD&MIT",15154687,John,Wellington-Harrington,42.37184,-71.09151,Private room,90,350
26569375,"Comfortable,  convenience in Porter square",119120101,Derrick,North Cambridge,42.39044,-71.12393,Entire home/apt,164,30
26634032,Experienced Host- 2 Bedroom Charm Close to MIT,22812598,Caroline And David,Wellington-Harrington,42.36969,-71.09314,Entire home/apt,175,0
26688986,Charming  quiet  apt: renovated 2 BR 4 blocks to T,200654508,Arielle,North Cambridge,42.3911,-71.12427,Entire home/apt,100,0
26703374,Harvard Square less than 2 miles,71156317,Eddy,Strawberry Hill,42.37511,-71.15229,Private room,87,70
26740462,Kendall sq/ MGH/museum of science House with yard,10114243,Javier,East Cambridge,42.3701,-71.08056,Entire home/apt,135,273
26753806,5⭐Bunker Hill Eco 1BR Globetrotter⭐Free Parking,11410590,Nika & Tony,East Cambridge,42.3729,-71.06107,Entire home/apt,197,200
26778714,"The Upton Apartment | The Upton, South End",5430185,Laura And Olivia,Area 2/MIT,42.34291,-71.07301,Entire home/apt,261,60
26857005,2 bed 1 bath w/ Free Parking in East Cambridge,43450256,Steve,East Cambridge,42.36961,-71.08436,Entire home/apt,211,312
26899281,Friendly apartment in Cambridge Belmont Line,42870949,Kathy,Strawberry Hill,42.39028,-71.16309,Private room,74,141
26978504,"Your own private bed, bath, and office/bonus room!",15692612,Michaela,North Cambridge,42.39319,-71.12488,Private room,99,0
27017697,CLOSE to HARVARD&MIT,15154687,John,Wellington-Harrington,42.3716,-71.08976,Entire home/apt,141,346
27083472,"Perfect Location, Top Floor Apt",6839881,Lisan,The Port,42.36745,-71.10105,Private room,76,0
27168524,Classic Boston Brownstone - Walk to Everything,23576640,Gearoid (Griff),Area 2/MIT,42.34637,-71.07145,Private room,135,38
27169088,"Sunny 2nd Floor,  3 Bedrooms with a Porch",64899249,"Maria  ,",Wellington-Harrington,42.38887,-71.09071,Entire home/apt,264,206
27223270,Garden Apartment for Vacation & Business Travelers,8510239,Mikkie,North Cambridge,42.41991,-71.14103,Entire home/apt,175,187
27251319,Spacious 1BR | Desk+WiFi | Steps to T  |Downtown,163251048,Global Luxury,Area 2/MIT,42.352093,-71.060806,Entire home/apt,442,365
27252588,Beautiful 1BR near T | Downtown | Desk+WiFi,163251048,Global Luxury,Area 2/MIT,42.352093,-71.060806,Entire home/apt,442,365
27303018,"Lovely room, Great location",6839881,Lisan,Neighborhood Nine,42.38863,-71.12571,Private room,64,175
27323777,Vintage Studio in Beacon Hill. Walk Everywhere,95634275,Sophia,East Cambridge,42.35945,-71.06551,Entire home/apt,257,312
27404136,"Sunny 2 Bed Apt By Boston Childrens Hosptial, BWH",20079643,Alex @ Bcohousing,Area 2/MIT,42.33351,-71.10182,Entire home/apt,260,356
27503349,Grand Victorian gets Contemporary Facelift! #2,15903529,Rajib,North Cambridge,42.41411,-71.11771,Private room,169,154
27505934,R5 LTR Private Room Walk to T Subway,93503221,Lynne,East Cambridge,42.38841,-71.08424,Private room,75,51
27601683,Garden apt near Tufts & Davis w/ free parking,32428703,Kolika,North Cambridge,42.40459,-71.13333,Entire home/apt,167,34
27669626,"Downtown Boston, Near South Station Bus Terminal",208829554,Ping,Area 2/MIT,42.35034,-71.0619,Entire home/apt,178,184
27680279,Longwood Medical  Condominium,31340713,Kama,Cambridgeport,42.33875,-71.11323,Entire home/apt,129,166
27702986,Brookline Maple Tree Home,209137029,Rene,Cambridgeport,42.34991,-71.11999,Entire home/apt,170,68
27757091,ELA: Enjoy Harvard campus & Charles River &  MIT,209566405,Michelle,West Cambridge,42.37227,-71.12325,Private room,89,0
27757751,"ER二：Cozy Private Room in Harvard Square, nr MIT",209566405,Michelle,West Cambridge,42.37446,-71.1229,Private room,89,0
27757911,RC: Charles River & Harvard Sq Cozy Room  MIT,209566405,Michelle,West Cambridge,42.37309,-71.1252,Private room,89,0
27769361,Newly renovated Brookline 1bd Apartment,3124849,Jessica,Cambridgeport,42.33795,-71.11977,Entire home/apt,200,218
27897602,One Bedroom Short Walk to Harvard (Rm 4),51079261,Riverside,Mid-Cambridge,42.36946,-71.10798,Private room,100,0
27898877,Room For Two Short Walk To Harvard (RM 7),51079261,Riverside,Riverside,42.3673,-71.10688,Private room,120,0
27904192,Large 2 Bed/ 2 Bath | Modern Building | Across MGH,20079643,Alex @ Bcohousing,East Cambridge,42.364277,-71.068024,Entire home/apt,330,219
27908078,Sunny Clean near Tufts U; 13min walk to Davis Sq T,1516601,Yuan,North Cambridge,42.400962829589844,-71.11354065,Private room,66,7
28050946,Garden Retreat,211897787,Sandra,Agassiz,42.38372,-71.10939,Private room,110,326
28178013,Quiet and Close to Everything! 2 Bedroom apartment,36085037,LIsa,North Cambridge,42.39055,-71.12674,Entire home/apt,175,0
28180866,Somerville Private Room/bathroom and car parking,104589492,Rachel,Agassiz,42.38682,-71.10383,Entire home/apt,98,44
28195363,"Loft room, great location in Cambridge",6839881,Lisan,Neighborhood Nine,42.38846,-71.12551,Private room,77,0
28201782,3BR Spacious home close to Boston with parking,163269606,Marie,East Cambridge,42.38947,-71.0808,Entire home/apt,289,157
28215021,The Blue Room,136163630,Jenny,Wellington-Harrington,42.37697,-71.09656,Private room,99,17
28282525,Cambridge Loft near  Harvard Square - min 2 months,55152664,Sophie,Neighborhood Nine,42.38335,-71.13245,Entire home/apt,170,80
28298193,Luxury North End (Waterfront) walk to MGH Subway,180283497,Michelle,East Cambridge,42.36573,-71.05145,Entire home/apt,135,326
28360335,"Open Back Bay 1BR w/ Gym, nr the Common",107434423,Blueground,Area 2/MIT,42.34992,-71.06943,Entire home/apt,378,121
28440873,North end Luxury Condo - Walk To It All,214706437,Rachel,East Cambridge,42.36662,-71.05574,Entire home/apt,198,52
28463949,Apartment  near Harvard - min 3 months,55152664,Sophie,West Cambridge,42.3809,-71.13308,Entire home/apt,180,0
28489121,Harvard Sq Riverside w/parking Walk HBS/HLS/MIT/BU,184906834,Janice,Riverside,42.3686,-71.11414,Entire home/apt,220,41
28542114,Somerville Apartment,91872854,Fionntán,North Cambridge,42.39292,-71.09915,Private room,64,159
28667379,Private bedrm/bath/kitchn w/ sep.entry in ownerApt,7421025,Doriana,Riverside,42.36857,-71.11022,Private room,60,130
28801153,Room For Two Short Walk To Harvard (Rm 9),51079261,Riverside,Riverside,42.36796,-71.10858,Private room,120,0
28832386,Apartment near Harvard - minimum 2 months,55152664,Sophie,West Cambridge,42.3817,-71.13248,Entire home/apt,190,170
28833374,Lovely Family Home - min 3 months,55152664,Sophie,West Cambridge,42.38084,-71.13392,Entire home/apt,300,0
28868852,"Cozy, sunny room with newly renovated bathroom",191407977,Jamil,North Cambridge,42.39962,-71.11285,Private room,81,86
28952923,The Modica Estates #4,218237995,Jason,The Port,42.36478,-71.09716,Private room,67,139
28988139,I1 Private Room by Kendall,218493228,John,Wellington-Harrington,42.37165,-71.09826,Private room,73,111
28989060,I3 Private Room by Kendall/MIT/Central Statio,218493228,John,Wellington-Harrington,42.36935,-71.09481,Private room,70,126
29034417,The Modica Estates #5,218237995,Jason,The Port,42.36448,-71.0978,Private room,73,130
29079850,Arlington Craftsman (X) Quiet Extra Room,9913290,Thomas,North Cambridge,42.40993,-71.16069,Private room,89,0
29082416,Brighton,16016039,Amaro,West Cambridge,42.36203,-71.14292,Private room,86,173
29151496,Clean + Convenient with 5 star reviews HARVARD/MIT,219665574,Mark,Wellington-Harrington,42.37441,-71.08883,Entire home/apt,268,152
29179789,Stylish Brookline Private Bedroom Fenway/Longwood,6102813,Mark,Area 2/MIT,42.33425,-71.1124,Private room,250,333
29308635,"Beautiful room in Cambridge , Ma",887148,Dawn,West Cambridge,42.37589,-71.12674,Private room,275,365
29343335,Budget Room in Cambridge - Paris Concept,201911026,George,The Port,42.3685,-71.09651,Private room,79,50
29351720,"Large Fenway Studio close to Hospitals, Back Bay",155595193,Michelle,Area 2/MIT,42.34509,-71.096,Entire home/apt,160,364
29360278,LARGE Studio Fenway/BackBay close to HOSPITALS & T,38997,Michelle,Area 2/MIT,42.34647,-71.09366,Entire home/apt,135,343
29456735,Welcome to Boston the city of champions,51354887,Jay,North Cambridge,42.39259672969037,-71.11937958,Private room,79,150
29489346,Downtown Boston Moontower Loft!,88360952,Anthony,Area 2/MIT,42.35385,-71.06031,Private room,65,90
29513275,Back Bay studio on Marlborough St (91 night min),180283497,Michelle,Area 2/MIT,42.35198,-71.07777,Entire home/apt,135,363
29536984,Sweet dreams,101500994,Washington,West Cambridge,42.35744,-71.1529,Private room,50,179
29588602,One Subway Stop to Harvard Two Stops to MIT (C),51079261,Riverside,North Cambridge,42.39443,-71.12657,Private room,100,0
29682500,Cozy - Comfy Studio in Back Bay! (w/ Free Parking),40317532,Timothy,Area 2/MIT,42.35152,-71.08606,Entire home/apt,318,127
29704910,Bright & Spacious Loft Steps to the Freedom Trail,771785,Aaron,Area 2/MIT,42.3544,-71.06039,Entire home/apt,348,191
29713230,Private room in beautiful home in fun neighborhood,191407977,Jamil,North Cambridge,42.39962,-71.11285,Private room,78,74
29739809,"Spectacular, luxury Bay Village/Back Bay Condo",172007,Tim,Area 2/MIT,42.34867,-71.06685,Entire home/apt,270,245
29779838,Tidy and Tranquil Pied-a-terre,48740653,Kai,Agassiz,42.38858,-71.10953,Entire home/apt,110,261
29789486,Budget Room in Cambridge - Istanbul Concept,201911026,George,The Port,42.37024,-71.09739,Private room,76,235
29794726,Two Beautiful Rooms in a Lively Fun Neighborhood,191407977,Jamil,North Cambridge,42.39962,-71.11285,Private room,125,62
29816287,Budget Room in Cambridge - Twin Concept,201911026,George,Wellington-Harrington,42.37239,-71.0961,Private room,79,62
29831173,Rose Room/Harvard Business School/free parking早餐方便,224379152,Tingying(Helen),West Cambridge,42.35188,-71.15245,Private room,86,279
29854517,Cozy Place,197864304,Elicia,The Port,42.36652,-71.10181,Private room,115,0
29898702,"Charlesmark, boutique hotel room in Copley Square",224820689,Charlesmark,Area 2/MIT,42.35006,-71.07858,Hotel room,318,295
29929936,Lily Room/Harvard Business School/free parking+早餐,224379152,Tingying(Helen),West Cambridge,42.35398,-71.15464,Private room,75,305
29931687,Sunflower Room/Harvard Business School/ Parking+早餐,224379152,Tingying(Helen),West Cambridge,42.35227,-71.15464,Private room,76,315
29982429,Standard Studio Apartment in Back Bay,85130,Copley,Area 2/MIT,42.3452,-71.07911,Private room,306,344
29992024,Beautiful Cambridge Home; Great for Families,7372692,Eva,Cambridge Highlands,42.3941,-71.1532,Entire home/apt,525,15
30010088,"Arlington Center - clean living, near buses & food",163070796,Jayme,North Cambridge,42.41722,-71.15942,Entire home/apt,128,7
30010766,Cozy bedr. close to TUFTS Harvard #4 By Pike Hubs,220453801,Pike,North Cambridge,42.4033,-71.10524,Private room,55,264
30035967,"Newly renovated, spacious gem in heart of City",19167089,Danielle & Joe,East Cambridge,42.36853,-71.08233,Entire home/apt,201,94
30036357,"A Boutique Hotel Room in Copley, Charlesmark Hotel",224820689,Charlesmark,Area 2/MIT,42.35006,-71.07858,Hotel room,318,295
30037052,Queen Size Bed Boutique Hotel @ The Charlesmark,224820689,Charlesmark,Area 2/MIT,42.35006,-71.07858,Hotel room,338,295
30060158,The Charlesmark Hotel Premium Queen Copley Square,224820689,Charlesmark,Area 2/MIT,42.35006,-71.07858,Hotel room,298,295
30080995,Budget Room in Cambridge - Full Concept,201911026,George,Wellington-Harrington,42.37029,-71.09552,Private room,76,49
30104396,Copley House - Standard King,85130,Copley,Area 2/MIT,42.34458,-71.08019,Private room,337,353
30169164,Light filled lofty layout and all yours!,11982406,Maggie,Cambridgeport,42.36263,-71.11001,Entire home/apt,214,264
30227568,Cozy bedr. close to TUFTS Harvard #3 By Pike Hubs,220453801,Pike,North Cambridge,42.40121,-71.10381,Private room,59,0
30227614,"Cozy bedr. close to TUFTS, Harvard, MIT #1",220453801,Pike,North Cambridge,42.40318,-71.10332,Private room,60,0
30228022,Cozy bedr. close to TUFTS Harvard #2 By Pike Hubs,220453801,Pike,North Cambridge,42.4013,-71.10554,Private room,59,264
30386484,"Calming Kendall Sq Studio w/ Gym, nr MIT",107434423,Blueground,Area 2/MIT,42.362881,-71.08784,Entire home/apt,212,275
30389876,"Bright Mod Kendall Sq 1BR w/ Gym, nr MIT",107434423,Blueground,Area 2/MIT,42.362881,-71.08784,Entire home/apt,348,129
30389899,"Kendall Sq Studio, Gym, Doorman, nr MIT",107434423,Blueground,Area 2/MIT,42.36288,-71.08784,Entire home/apt,214,324
30389924,"1BR, Kendall Sq, Gym, Doorman, nr MIT",107434423,Blueground,Area 2/MIT,42.36288,-71.08784,Entire home/apt,388,95
30390003,"Kendall Sq 2BR, Gym, Doorman, nr MIT",107434423,Blueground,Area 2/MIT,42.362881,-71.08784,Entire home/apt,302,263
30390378,"Beauty in Back Bay, 1BR w/ Gym, nr the Common",107434423,Blueground,Area 2/MIT,42.34992,-71.06943,Entire home/apt,259,278
30390533,"Serene Studio, Kendall Sq, Gym, nr MIT",107434423,Blueground,Area 2/MIT,42.362881,-71.08784,Entire home/apt,239,355
30397057,"Industrial 1BR nr MIT w/ Gym, Doorman, Roof",107434423,Blueground,Area 2/MIT,42.362881,-71.08784,Entire home/apt,338,131
30397078,"Back Bay 1BR, w/ Gym, nr Newbury St.",107434423,Blueground,Area 2/MIT,42.348633,-71.074088,Entire home/apt,412,112
30399454,Cozy private basement apt in Somerville w/ parking,4686801,Nav,East Cambridge,42.38653,-71.08034,Entire home/apt,108,22
30403097,Pretty private garden-level condo+parking near MIT,4119669,Vivia,Wellington-Harrington,42.37305,-71.09279,Entire home/apt,187,11
30428472,Stunning urban hideaway nearby Harvard Square,66569066,Andrew & Marie,Neighborhood Nine,42.387,-71.12251,Entire home/apt,208,38
30441472,Cambridge   Harvard  -  MIT Great Room 2,19788941,Jean Manuel,The Port,42.36614,-71.09618,Private room,43,290
30489683,"Kendall Sq Studio w/ Gym, nr MIT & MGH",107434423,Blueground,Area 2/MIT,42.362881,-71.08784,Entire home/apt,253,357
30539659,Convenient to Boston and near Public Transport,34926211,Quinn,East Cambridge,42.38833,-71.08337,Private room,68,9
30567500,"Cambridge renovated 1BR, near Porter/Harvard Sq.",9365589,J G,North Cambridge,42.39031,-71.12574,Entire home/apt,90,40
30594732,"Private Rm, Close to MIT/Kendall,",405842634,Fiona,East Cambridge,42.36863,-71.08076,Private room,61,258
30686042,Cambridge  Harvard - MIT  Great Room,19788941,Jean Manuel,The Port,42.36589,-71.09646,Private room,43,266
30696669,"Private Rm, Close to MIT/Kendall, 30 Days Minimum",229497500,Yudong,East Cambridge,42.37021,-71.08272,Private room,64,280
30697014,"Private Rm, Close to MIT/Kendall,",229497500,Yudong,East Cambridge,42.37015,-71.08251,Private room,65,332
30740992,"Charming Studio (Fenway, Back Bay, Symphony)",51502814,Nancy,Area 2/MIT,42.34129,-71.08766,Entire home/apt,99,310
30788187,"NEW Sunny, Large 1Bed facing Harvard Law School!!",45224133,Clare,Agassiz,42.38069,-71.11865,Entire home/apt,89,90
30965503,"Private Rm, Close to MIT/Kendall,",229497500,Yudong,East Cambridge,42.37054,-71.0814,Private room,63,135
30981268,"BACK BAY walk to Berklee, Northeastern, Newbury St",180283497,Michelle,Area 2/MIT,42.34622,-71.0904,Entire home/apt,115,264
31085634,"Private Rm, Close to MIT/Kendall,",405842634,Fiona,East Cambridge,42.37053,-71.08247,Private room,55,50
31153915,MIT,159674828,娟,Area 2/MIT,42.36293,-71.08872,Private room,60,0
31207459,"Private Rm, Close to MIT/Kendall",229497500,Yudong,East Cambridge,42.36837,-71.08112,Private room,52,325
31362246,Stay in Somerville Room 1,41553359,Angela,Wellington-Harrington,42.38877,-71.0907,Private room,51,239
31413037,Davis/ Arlington/ Somerville/ Winchester area,235294473,Eduarda,North Cambridge,42.42048,-71.13606,Private room,41,49
31419591,"Private Rm, 5-Min Walk to Harvard, 1 Month Minimum",229497500,Yudong,Agassiz,42.37896,-71.10706,Private room,68,284
31448916,Stay in Somerville Room 3,41553359,Angela,Wellington-Harrington,42.38916,-71.08953,Private room,79,269
31484506,"Bright Beacon Hill 1BR, nr the State House",107434423,Blueground,East Cambridge,42.365516,-71.067291,Entire home/apt,206,249
31591262,Boutique Hotel Room - Charlesmark Hotel,224820689,Charlesmark,Area 2/MIT,42.34998,-71.07855,Hotel room,318,295
31764931,💎Swanky Home 🌻Walk to MGH 🌳Sanitized🧺Laundry,238179467,BlackFox,East Cambridge,42.35901,-71.06952,Entire home/apt,849,348
31804638,CycleHaven: Winter Hill's Best Hide-away,77601134,Lee,Wellington-Harrington,42.3865,-71.09405,Private room,94,0
